Variable_A,Variable_B,TimeWindow,n,df,r,CI_95%,p_val,p_adj,is_significant
Lactic acid,IP-10,delta_time3_vs_time1,20,17,0.13587679611698705,"[-0.34, 0.56]",0.5791357799647978,0.9644522494961175,False
Leuk,IL-7,delta_time3_vs_time1,20,17,-0.018050588436211407,"[-0.47, 0.44]",0.9415318714819696,0.9894847136257627,False
Eryt,IL-7,delta_time3_vs_time1,20,17,0.09830788142256533,"[-0.37, 0.53]",0.6888656036286867,0.9644522494961175,False
Hb,IL-7,delta_time3_vs_time1,20,17,-0.20411488580797302,"[-0.60, 0.28]",0.40192295236985875,0.9477480287900435,False
HKR,IL-7,delta_time3_vs_time1,20,17,0.26164410603536215,"[-0.22, 0.64]",0.2792328424695194,0.9425493668730021,False
MCV,IL-7,delta_time3_vs_time1,20,17,0.4701468810751525,"[0.02, 0.76]",0.042227377428078194,0.9337752128835201,False
MCH,IL-7,delta_time3_vs_time1,20,17,-0.398391648342998,"[-0.72, 0.07]",0.0911369861728364,0.9337752128835201,False
Trom,IL-7,delta_time3_vs_time1,20,17,-0.26109080667105594,"[-0.64, 0.22]",0.28028787809869665,0.9425493668730021,False
Neutr,IL-7,delta_time3_vs_time1,20,17,-0.07917799006458795,"[-0.51, 0.39]",0.747297659064841,0.9644522494961175,False
Lymfos,IL-7,delta_time3_vs_time1,20,17,-0.01813367127435089,"[-0.47, 0.44]",0.9412631969582186,0.9894847136257627,False
Monos,IL-7,delta_time3_vs_time1,20,17,0.10131482638884726,"[-0.37, 0.53]",0.679823014356832,0.9644522494961175,False
Eosin,IL-7,delta_time3_vs_time1,20,17,0.21095877518301245,"[-0.27, 0.61]",0.38597609819912526,0.9425493668730021,False
Basof,IL-7,delta_time3_vs_time1,20,17,-0.19371136180398507,"[-0.60, 0.29]",0.4268374857198226,0.9477480287900435,False
Lactic acid,IL-7,delta_time3_vs_time1,20,17,0.07000435780335428,"[-0.40, 0.51]",0.7758162676467044,0.9644522494961175,False
Leuk,Eotaxin,delta_time3_vs_time1,20,17,0.09906899585040131,"[-0.37, 0.53]",0.6865728755698393,0.9644522494961175,False
Eryt,Eotaxin,delta_time3_vs_time1,20,17,0.058669758285182234,"[-0.41, 0.50]",0.8114321868978036,0.9667197482717768,False
Hb,Eotaxin,delta_time3_vs_time1,20,17,-0.088010989565134,"[-0.52, 0.38]",0.7201314564462973,0.9644522494961175,False
HKR,Eotaxin,delta_time3_vs_time1,20,17,0.2473456402664111,"[-0.23, 0.63]",0.3072846898284273,0.9425493668730021,False
MCV,Eotaxin,delta_time3_vs_time1,20,17,0.6048526650354656,"[0.21, 0.83]",0.0060773912876005975,0.7064264882143139,False
MCH,Eotaxin,delta_time3_vs_time1,20,17,-0.2333614836397523,"[-0.62, 0.25]",0.33629710484990905,0.9425493668730021,False
Trom,Eotaxin,delta_time3_vs_time1,20,17,-0.11771743831338193,"[-0.54, 0.36]",0.6312572924341946,0.9644522494961175,False
Neutr,Eotaxin,delta_time3_vs_time1,20,17,0.21737562174877406,"[-0.26, 0.61]",0.3713488162170506,0.9425493668730021,False
Lymfos,Eotaxin,delta_time3_vs_time1,20,17,-0.25751028175827917,"[-0.64, 0.22]",0.2871746166599073,0.9425493668730021,False
Monos,Eotaxin,delta_time3_vs_time1,20,17,0.2187791912564484,"[-0.26, 0.61]",0.36819159430113824,0.9425493668730021,False
Eosin,Eotaxin,delta_time3_vs_time1,20,17,-0.01036820646629486,"[-0.46, 0.45]",0.966397744010714,0.9894847136257627,False
Basof,Eotaxin,delta_time3_vs_time1,20,17,-0.22503749944916063,"[-0.62, 0.26]",0.3542999001701266,0.9425493668730021,False
Lactic acid,Eotaxin,delta_time3_vs_time1,20,17,0.15263244771768425,"[-0.32, 0.57]",0.5327493672794122,0.9634406131587928,False
Leuk,IL-6,delta_time3_vs_time1,20,17,-0.008705431167748417,"[-0.46, 0.45]",0.9717843853741498,0.9894847136257627,False
Eryt,IL-6,delta_time3_vs_time1,20,17,0.09983319738581717,"[-0.37, 0.53]",0.684273481473145,0.9644522494961175,False
Hb,IL-6,delta_time3_vs_time1,20,17,0.05430717047233404,"[-0.41, 0.50]",0.825239542970251,0.9700954201937526,False
HKR,IL-6,delta_time3_vs_time1,20,17,0.1560555016535841,"[-0.32, 0.57]",0.5234883129013352,0.9612630278514728,False
MCV,IL-6,delta_time3_vs_time1,20,17,0.34312001040211043,"[-0.13, 0.69]",0.15038243429846654,0.9425493668730021,False
MCH,IL-6,delta_time3_vs_time1,20,17,0.04392100578404338,"[-0.42, 0.49]",0.8583025061892793,0.987941947228285,False
Trom,IL-6,delta_time3_vs_time1,20,17,-0.0770221710162861,"[-0.51, 0.39]",0.753972855646725,0.9644522494961175,False
Neutr,IL-6,delta_time3_vs_time1,20,17,0.06658504213481378,"[-0.40, 0.51]",0.7865188852122339,0.9644522494961175,False
Lymfos,IL-6,delta_time3_vs_time1,20,17,-0.18587893918415233,"[-0.59, 0.29]",0.4461203472734464,0.9477480287900435,False
Monos,IL-6,delta_time3_vs_time1,20,17,0.10858091385935453,"[-0.36, 0.54]",0.6581461913267423,0.9644522494961175,False
Eosin,IL-6,delta_time3_vs_time1,20,17,0.11925789584179333,"[-0.35, 0.54]",0.6267659347087786,0.9644522494961175,False
Basof,IL-6,delta_time3_vs_time1,20,17,-0.08749448647441217,"[-0.52, 0.38]",0.7217115216837932,0.9644522494961175,False
Lactic acid,IL-6,delta_time3_vs_time1,20,17,0.3995352497144247,"[-0.07, 0.72]",0.09012689360293613,0.9337752128835201,False
Leuk,IL-4,delta_time3_vs_time1,20,17,0.2012828208317229,"[-0.28, 0.60]",0.4086253217068907,0.9477480287900435,False
Eryt,IL-4,delta_time3_vs_time1,20,17,0.03751907256187141,"[-0.42, 0.48]",0.8787988507573334,0.9894847136257627,False
Hb,IL-4,delta_time3_vs_time1,20,17,0.05556915549194984,"[-0.41, 0.50]",0.8212401920626058,0.9679684397111247,False
HKR,IL-4,delta_time3_vs_time1,20,17,0.28138360988575906,"[-0.20, 0.65]",0.24320073834115494,0.9425493668730021,False
MCV,IL-4,delta_time3_vs_time1,20,17,0.24164903979560887,"[-0.24, 0.63]",0.318915779961094,0.9425493668730021,False
MCH,IL-4,delta_time3_vs_time1,20,17,-0.16912978619031466,"[-0.58, 0.31]",0.48882251727609116,0.9509238041071791,False
Trom,IL-4,delta_time3_vs_time1,20,17,-0.19557036641339334,"[-0.60, 0.28]",0.4223265808717599,0.9477480287900435,False
Neutr,IL-4,delta_time3_vs_time1,20,17,0.4985163624350924,"[0.06, 0.78]",0.029818166632382924,0.9337752128835201,False
Lymfos,IL-4,delta_time3_vs_time1,20,17,-0.2639928769346948,"[-0.64, 0.22]",0.27478153751607054,0.9425493668730021,False
Monos,IL-4,delta_time3_vs_time1,20,17,0.0941399195779159,"[-0.38, 0.53]",0.7014665148171082,0.9644522494961175,False
Eosin,IL-4,delta_time3_vs_time1,20,17,0.022425154787781957,"[-0.44, 0.47]",0.9273942284074397,0.9894847136257627,False
Basof,IL-4,delta_time3_vs_time1,20,17,-0.2191398546233844,"[-0.61, 0.26]",0.36738276901019973,0.9425493668730021,False
Lactic acid,IL-4,delta_time3_vs_time1,20,17,0.3753103154248484,"[-0.10, 0.71]",0.11333070190009943,0.9337752128835201,False
Leuk,MCP-1,delta_time3_vs_time1,20,17,0.2633136907292019,"[-0.22, 0.64]",0.2760641560004864,0.9425493668730021,False
Eryt,MCP-1,delta_time3_vs_time1,20,17,-0.07207903936280373,"[-0.51, 0.40]",0.769341094994758,0.9644522494961175,False
Hb,MCP-1,delta_time3_vs_time1,20,17,-0.13537728287593065,"[-0.56, 0.34]",0.5805445989305378,0.9644522494961175,False
HKR,MCP-1,delta_time3_vs_time1,20,17,0.020612733616597153,"[-0.44, 0.47]",0.9332492850132242,0.9894847136257627,False
MCV,MCP-1,delta_time3_vs_time1,20,17,0.3419508441639461,"[-0.13, 0.69]",0.15186886240778885,0.9425493668730021,False
MCH,MCP-1,delta_time3_vs_time1,20,17,0.16502818912812106,"[-0.31, 0.58]",0.49957508207505497,0.9598605059439675,False
Trom,MCP-1,delta_time3_vs_time1,20,17,-0.10005179508501227,"[-0.53, 0.37]",0.6836162340849055,0.9644522494961175,False
Neutr,MCP-1,delta_time3_vs_time1,20,17,0.2970119370177288,"[-0.18, 0.66]",0.21688473502563585,0.9425493668730021,False
Lymfos,MCP-1,delta_time3_vs_time1,20,17,-0.11351309491377377,"[-0.54, 0.36]",0.6435782177189944,0.9644522494961175,False
Monos,MCP-1,delta_time3_vs_time1,20,17,0.37179337044862454,"[-0.10, 0.71]",0.1170241146447804,0.9337752128835201,False
Eosin,MCP-1,delta_time3_vs_time1,20,17,0.15938298988492317,"[-0.32, 0.57]",0.5145584055600115,0.9612630278514728,False
Basof,MCP-1,delta_time3_vs_time1,20,17,0.12085936339148874,"[-0.35, 0.55]",0.6221099904209051,0.9644522494961175,False
Lactic acid,MCP-1,delta_time3_vs_time1,20,17,0.208454784153233,"[-0.27, 0.61]",0.39176940250697345,0.9462408519567338,False
Leuk,VEGF,delta_time3_vs_time1,20,17,0.18070634160908583,"[-0.30, 0.59]",0.45909739267562966,0.9477480287900435,False
Eryt,VEGF,delta_time3_vs_time1,20,17,0.1709904728244499,"[-0.31, 0.58]",0.483982295932019,0.9509238041071791,False
Hb,VEGF,delta_time3_vs_time1,20,17,0.029824175485064972,"[-0.43, 0.48]",0.9035316585197525,0.9894847136257627,False
HKR,VEGF,delta_time3_vs_time1,20,17,0.2536702809252608,"[-0.23, 0.63]",0.29467463427035606,0.9425493668730021,False
MCV,VEGF,delta_time3_vs_time1,20,17,0.36061504180060644,"[-0.11, 0.70]",0.1293320540387972,0.9337752128835201,False
MCH,VEGF,delta_time3_vs_time1,20,17,-0.12051363909320342,"[-0.54, 0.35]",0.6231139598583233,0.9644522494961175,False
Trom,VEGF,delta_time3_vs_time1,20,17,-0.11512964349635912,"[-0.54, 0.36]",0.6388301231190203,0.9644522494961175,False
Neutr,VEGF,delta_time3_vs_time1,20,17,0.3266761394833621,"[-0.15, 0.68]",0.17222788329675984,0.9425493668730021,False
Lymfos,VEGF,delta_time3_vs_time1,20,17,-0.3346852453432287,"[-0.68, 0.14]",0.16133403666091983,0.9425493668730021,False
Monos,VEGF,delta_time3_vs_time1,20,17,0.3769571300137488,"[-0.09, 0.71]",0.11163023452546474,0.9337752128835201,False
Eosin,VEGF,delta_time3_vs_time1,20,17,-0.06045874696933772,"[-0.50, 0.40]",0.8057852690594003,0.9662136450174988,False
Basof,VEGF,delta_time3_vs_time1,20,17,-0.1480454567480815,"[-0.56, 0.33]",0.5452762154888127,0.9634406131587928,False
Lactic acid,VEGF,delta_time3_vs_time1,20,17,0.3964200581334855,"[-0.07, 0.72]",0.09289776968718305,0.9337752128835201,False
Leuk,VCAM-1,delta_time4_vs_time1,20,17,-0.03595988500734877,"[-0.48, 0.43]",0.88380241755378,0.9815092174843486,False
Eryt,VCAM-1,delta_time4_vs_time1,20,17,0.2794225484830654,"[-0.20, 0.65]",0.2466406149880523,0.9218261979226439,False
Hb,VCAM-1,delta_time4_vs_time1,20,17,0.49851225613027567,"[0.06, 0.78]",0.029819728443428742,0.9218261979226439,False
HKR,VCAM-1,delta_time4_vs_time1,20,17,0.09092695588827011,"[-0.38, 0.52]",0.7112315785871064,0.9620960730516983,False
MCV,VCAM-1,delta_time4_vs_time1,20,17,-0.18934346381017986,"[-0.59, 0.29]",0.43753594675234375,0.9218261979226439,False
MCH,VCAM-1,delta_time4_vs_time1,20,17,0.26819675871062565,"[-0.21, 0.64]",0.26692505146678214,0.9218261979226439,False
Trom,VCAM-1,delta_time4_vs_time1,20,17,0.06888921464410401,"[-0.40, 0.51]",0.7793025676916095,0.9620960730516983,False
Neutr,VCAM-1,delta_time4_vs_time1,20,17,0.04658690319156573,"[-0.42, 0.49]",0.849792189649147,0.9620960730516983,False
Lymfos,VCAM-1,delta_time4_vs_time1,20,17,-0.16207476716542055,"[-0.57, 0.32]",0.507387610223766,0.930561509207073,False
Monos,VCAM-1,delta_time4_vs_time1,20,17,-0.21402497933404496,"[-0.61, 0.27]",0.3789472260591161,0.9218261979226439,False
Eosin,VCAM-1,delta_time4_vs_time1,20,17,-0.025874657174938424,"[-0.47, 0.43]",0.9162606561359183,0.9817844526816254,False
Basof,VCAM-1,delta_time4_vs_time1,20,17,-0.1735049890861414,"[-0.58, 0.30]",0.4774790040751823,0.9218261979226439,False
Lactic acid,VCAM-1,delta_time4_vs_time1,20,17,0.2291476405462736,"[-0.25, 0.62]",0.34534268749988006,0.9218261979226439,False
Leuk,MIP-1α,delta_time4_vs_time1,20,17,0.24225606741792893,"[-0.24, 0.63]",0.3176640795522071,0.9218261979226439,False
Eryt,MIP-1α,delta_time4_vs_time1,20,17,-0.23102908219774196,"[-0.62, 0.25]",0.3412866595377946,0.9218261979226439,False
Hb,MIP-1α,delta_time4_vs_time1,20,17,-0.11556120752226309,"[-0.54, 0.36]",0.6375648039573389,0.9553237131680501,False
HKR,MIP-1α,delta_time4_vs_time1,20,17,-0.21187202389320556,"[-0.61, 0.27]",0.3838750750067813,0.9218261979226439,False
MCV,MIP-1α,delta_time4_vs_time1,20,17,0.3137198889243565,"[-0.16, 0.67]",0.19088939185554193,0.9218261979226439,False
MCH,MIP-1α,delta_time4_vs_time1,20,17,0.20792782416891203,"[-0.27, 0.60]",0.39299466434218844,0.9218261979226439,False
Trom,MIP-1α,delta_time4_vs_time1,20,17,0.265833261294114,"[-0.21, 0.64]",0.2713246489425258,0.9218261979226439,False
Neutr,MIP-1α,delta_time4_vs_time1,20,17,0.02687705953359576,"[-0.43, 0.48]",0.9130280221582222,0.9817844526816254,False
Lymfos,MIP-1α,delta_time4_vs_time1,20,17,0.3306325250174582,"[-0.15, 0.68]",0.16678574796962897,0.9218261979226439,False
Monos,MIP-1α,delta_time4_vs_time1,20,17,0.3718345368809825,"[-0.10, 0.71]",0.11698039254623592,0.9218261979226439,False
Eosin,MIP-1α,delta_time4_vs_time1,20,17,0.2987946080137812,"[-0.18, 0.66]",0.21400635899933543,0.9218261979226439,False
Basof,MIP-1α,delta_time4_vs_time1,20,17,-0.2864487530254936,"[-0.66, 0.19]",0.23445838649033482,0.9218261979226439,False
Lactic acid,MIP-1α,delta_time4_vs_time1,20,17,0.0855200005190599,"[-0.38, 0.52]",0.7277616919774827,0.9620960730516983,False
Leuk,VEGF1,delta_time4_vs_time1,20,17,0.24545967677955832,"[-0.23, 0.63]",0.3111067503130136,0.9218261979226439,False
Eryt,VEGF1,delta_time4_vs_time1,20,17,-0.18716165555616193,"[-0.59, 0.29]",0.44293192307006246,0.9218261979226439,False
Hb,VEGF1,delta_time4_vs_time1,20,17,-0.19820963796317317,"[-0.60, 0.28]",0.415966184446535,0.9218261979226439,False
HKR,VEGF1,delta_time4_vs_time1,20,17,-0.17176051584916166,"[-0.58, 0.31]",0.48198611133296565,0.9218261979226439,False
MCV,VEGF1,delta_time4_vs_time1,20,17,0.1746111226888673,"[-0.30, 0.58]",0.47463203927640174,0.9218261979226439,False
MCH,VEGF1,delta_time4_vs_time1,20,17,-0.009271692199208155,"[-0.46, 0.45]",0.9699498126971644,0.9906388622355615,False
Trom,VEGF1,delta_time4_vs_time1,20,17,-0.1555611608433555,"[-0.57, 0.32]",0.524821096206495,0.9429712378994747,False
Neutr,VEGF1,delta_time4_vs_time1,20,17,0.25335713119816894,"[-0.23, 0.63]",0.2952914642584812,0.9218261979226439,False
Lymfos,VEGF1,delta_time4_vs_time1,20,17,-0.20033416898825362,"[-0.60, 0.28]",0.41088383590606703,0.9218261979226439,False
Monos,VEGF1,delta_time4_vs_time1,20,17,0.33280935059484373,"[-0.14, 0.68]",0.16384207788472804,0.9218261979226439,False
Eosin,VEGF1,delta_time4_vs_time1,20,17,0.12917132105742896,"[-0.35, 0.55]",0.5981679403608142,0.9525433259963757,False
Basof,VEGF1,delta_time4_vs_time1,20,17,0.012034938909793048,"[-0.44, 0.46]",0.9609996813899758,0.9883404517433902,False
Lactic acid,VEGF1,delta_time4_vs_time1,20,17,-0.043960406123047704,"[-0.49, 0.42]",0.8581766175863078,0.9627260532313402,False
Leuk,MDC,delta_time4_vs_time1,20,17,0.31644112820560427,"[-0.16, 0.67]",0.18686233090841842,0.9218261979226439,False
Eryt,MDC,delta_time4_vs_time1,20,17,-0.11868587286292734,"[-0.54, 0.35]",0.6284322684058685,0.9553237131680501,False
Hb,MDC,delta_time4_vs_time1,20,17,-0.01609858764046761,"[-0.47, 0.44]",0.9478459607310692,0.985320842691752,False
HKR,MDC,delta_time4_vs_time1,20,17,-0.2954137735942161,"[-0.66, 0.18]",0.21948660320353192,0.9218261979226439,False
MCV,MDC,delta_time4_vs_time1,20,17,-0.053309058181153744,"[-0.50, 0.41]",0.8284055824908718,0.9620960730516983,False
MCH,MDC,delta_time4_vs_time1,20,17,0.3448101455476476,"[-0.13, 0.69]",0.14825152157858662,0.9218261979226439,False
Trom,MDC,delta_time4_vs_time1,20,17,0.12875338683089915,"[-0.35, 0.55]",0.5993626498186354,0.9525433259963757,False
Neutr,MDC,delta_time4_vs_time1,20,17,0.30577017776336013,"[-0.17, 0.67]",0.202984571193877,0.9218261979226439,False
Lymfos,MDC,delta_time4_vs_time1,20,17,0.16466873887645483,"[-0.31, 0.58]",0.5005228033768963,0.927951467987821,False
Monos,MDC,delta_time4_vs_time1,20,17,0.4641565302902431,"[0.01, 0.76]",0.045291852090075004,0.9218261979226439,False
Eosin,MDC,delta_time4_vs_time1,20,17,0.13200473498319465,"[-0.34, 0.55]",0.5900943854580634,0.9525433259963757,False
Basof,MDC,delta_time4_vs_time1,20,17,-0.053591633520519016,"[-0.50, 0.41]",0.8275089865310512,0.9620960730516983,False
Lactic acid,MDC,delta_time4_vs_time1,20,17,0.2678082830090623,"[-0.21, 0.64]",0.2676451105521578,0.9218261979226439,False
Leuk,SAA,delta_time4_vs_time1,20,17,0.24900912625863794,"[-0.23, 0.63]",0.3039370536579374,0.9218261979226439,False
Eryt,SAA,delta_time4_vs_time1,20,17,0.10367621205694007,"[-0.37, 0.53]",0.6727509199373247,0.9620960730516983,False
Hb,SAA,delta_time4_vs_time1,20,17,0.12195090254381652,"[-0.35, 0.55]",0.6189444011140093,0.9553237131680501,False
HKR,SAA,delta_time4_vs_time1,20,17,-0.0883811803475365,"[-0.52, 0.38]",0.7189996513070027,0.9620960730516983,False
MCV,SAA,delta_time4_vs_time1,20,17,0.16745986552613518,"[-0.31, 0.58]",0.4931865780118052,0.9251268426486761,False
MCH,SAA,delta_time4_vs_time1,20,17,0.18808443097109886,"[-0.29, 0.59]",0.4406455400664262,0.9218261979226439,False
Trom,SAA,delta_time4_vs_time1,20,17,0.058913136579009706,"[-0.41, 0.50]",0.8106634362333409,0.9620960730516983,False
Neutr,SAA,delta_time4_vs_time1,20,17,0.19393298627504987,"[-0.29, 0.60]",0.42629837510132207,0.9218261979226439,False
Lymfos,SAA,delta_time4_vs_time1,20,17,0.03057762147373344,"[-0.43, 0.48]",0.9011058236059497,0.9817844526816254,False
Monos,SAA,delta_time4_vs_time1,20,17,-0.05464311433925145,"[-0.50, 0.41]",0.8241744980555574,0.9620960730516983,False
Eosin,SAA,delta_time4_vs_time1,20,17,-0.16937526766465222,"[-0.58, 0.31]",0.48818259045216095,0.9221226708540817,False
Basof,SAA,delta_time4_vs_time1,20,17,0.012568467102850893,"[-0.44, 0.46]",0.9592720708444865,0.9883404517433902,False
Lactic acid,SAA,delta_time4_vs_time1,20,17,-0.19803453925769862,"[-0.60, 0.28]",0.4163865570250279,0.9218261979226439,False
Leuk,IL-8,delta_time4_vs_time1,20,17,-0.10615894693111687,"[-0.53, 0.37]",0.6653436659434346,0.9620960730516983,False
Eryt,IL-8,delta_time4_vs_time1,20,17,-0.26803446452158247,"[-0.64, 0.21]",0.2672257244947271,0.9218261979226439,False
Hb,IL-8,delta_time4_vs_time1,20,17,-0.3436683789554897,"[-0.69, 0.13]",0.14968874418116052,0.9218261979226439,False
HKR,IL-8,delta_time4_vs_time1,20,17,-0.19904689955187516,"[-0.60, 0.28]",0.41395925738087036,0.9218261979226439,False
MCV,IL-8,delta_time4_vs_time1,20,17,0.24454944561122818,"[-0.24, 0.63]",0.31296155291674377,0.9218261979226439,False
MCH,IL-8,delta_time4_vs_time1,20,17,0.058354471287075146,"[-0.41, 0.50]",0.8124283187092229,0.9620960730516983,False
Trom,IL-8,delta_time4_vs_time1,20,17,-0.17872018249579769,"[-0.59, 0.30]",0.464130788170535,0.9218261979226439,False
Neutr,IL-8,delta_time4_vs_time1,20,17,-0.162481113466906,"[-0.57, 0.31]",0.5063092784798393,0.930561509207073,False
Lymfos,IL-8,delta_time4_vs_time1,20,17,0.02575757575757576,"[-0.43, 0.47]",0.916638313460908,0.9817844526816254,False
Monos,IL-8,delta_time4_vs_time1,20,17,0.21844249802980778,"[-0.26, 0.61]",0.3689475720474813,0.9218261979226439,False
Eosin,IL-8,delta_time4_vs_time1,20,17,0.16716499828270748,"[-0.31, 0.58]",0.49395912865404423,0.9251268426486761,False
Basof,IL-8,delta_time4_vs_time1,20,17,0.05552323485190836,"[-0.41, 0.50]",0.8213856455631207,0.9620960730516983,False
Lactic acid,IL-8,delta_time4_vs_time1,20,17,-0.1350371619120535,"[-0.56, 0.34]",0.5815047042575765,0.9512927931217564,False
Leuk,IL-16,delta_time4_vs_time1,20,17,0.3569795255974009,"[-0.12, 0.70]",0.1335245877089803,0.9218261979226439,False
Eryt,IL-16,delta_time4_vs_time1,20,17,-0.018841362710445533,"[-0.47, 0.44]",0.9389749028340502,0.985320842691752,False
Hb,IL-16,delta_time4_vs_time1,20,17,0.10307780784896016,"[-0.37, 0.53]",0.6745406171786467,0.9620960730516983,False
HKR,IL-16,delta_time4_vs_time1,20,17,-0.1488074323046809,"[-0.56, 0.33]",0.5431861371519913,0.9474558693073392,False
MCV,IL-16,delta_time4_vs_time1,20,17,-0.08516822078783966,"[-0.52, 0.38]",0.7288412381127922,0.9620960730516983,False
MCH,IL-16,delta_time4_vs_time1,20,17,0.3336894587910274,"[-0.14, 0.68]",0.162662086601937,0.9218261979226439,False
Trom,IL-16,delta_time4_vs_time1,20,17,0.3892036480254293,"[-0.08, 0.72]",0.09955423517499128,0.9218261979226439,False
Neutr,IL-16,delta_time4_vs_time1,20,17,0.5740740740740745,"[0.16, 0.82]",0.010159416153796121,0.9218261979226439,False
Lymfos,IL-16,delta_time4_vs_time1,20,17,-0.2579597059165311,"[-0.64, 0.22]",0.2863045572731082,0.9218261979226439,False
Monos,IL-16,delta_time4_vs_time1,20,17,-0.045499485289984154,"[-0.49, 0.42]",0.85326167564766,0.9620960730516983,False
Eosin,IL-16,delta_time4_vs_time1,20,17,-0.4982147354373662,"[-0.78, -0.06]",0.029933058776015934,0.9218261979226439,False
Basof,IL-16,delta_time4_vs_time1,20,17,-0.1771057581338757,"[-0.58, 0.30]",0.4682425816228083,0.9218261979226439,False
Lactic acid,IL-16,delta_time4_vs_time1,20,17,0.2858548878811469,"[-0.19, 0.66]",0.2354727767200758,0.9218261979226439,False
Leuk,TNF-α,delta_time4_vs_time1,20,17,-0.17097225217574455,"[-0.58, 0.31]",0.4840295786484824,0.9218261979226439,False
Eryt,TNF-α,delta_time4_vs_time1,20,17,0.24366286438529744,"[-0.24, 0.63]",0.314774507209951,0.9218261979226439,False
Hb,TNF-α,delta_time4_vs_time1,20,17,0.37301083055112627,"[-0.10, 0.71]",0.11573598916427696,0.9218261979226439,False
HKR,TNF-α,delta_time4_vs_time1,20,17,0.19319354809113123,"[-0.29, 0.60]",0.42809849486182305,0.9218261979226439,False
MCV,TNF-α,delta_time4_vs_time1,20,17,-0.41018199921651693,"[-0.73, 0.05]",0.08111219379527401,0.9218261979226439,False
MCH,TNF-α,delta_time4_vs_time1,20,17,0.11275743079316265,"[-0.36, 0.54]",0.6458022963571939,0.9553237131680501,False
Trom,TNF-α,delta_time4_vs_time1,20,17,-0.3073699115037101,"[-0.67, 0.17]",0.20051088732593805,0.9218261979226439,False
Neutr,TNF-α,delta_time4_vs_time1,20,17,-0.0565240881313355,"[-0.50, 0.41]",0.8182167177629945,0.9620960730516983,False
Lymfos,TNF-α,delta_time4_vs_time1,20,17,-0.04647996494593929,"[-0.49, 0.42]",0.850133267784945,0.9620960730516983,False
Monos,TNF-α,delta_time4_vs_time1,20,17,0.10003108873677392,"[-0.37, 0.53]",0.6836784815548669,0.9620960730516983,False
Eosin,TNF-α,delta_time4_vs_time1,20,17,0.4449065249033709,"[-0.01, 0.75]",0.056299905053075194,0.9218261979226439,False
Basof,TNF-α,delta_time4_vs_time1,20,17,-0.13365580878580527,"[-0.55, 0.34]",0.5854109496133886,0.9512927931217564,False
Lactic acid,TNF-α,delta_time4_vs_time1,20,17,0.21857989787588522,"[-0.26, 0.61]",0.36863896212794156,0.9218261979226439,False
Leuk,MCP-4,delta_time4_vs_time1,20,17,0.05871023996321068,"[-0.41, 0.50]",0.8113043073363935,0.9620960730516983,False
Eryt,MCP-4,delta_time4_vs_time1,20,17,-0.32035257324291533,"[-0.68, 0.16]",0.18117440429076603,0.9218261979226439,False
Hb,MCP-4,delta_time4_vs_time1,20,17,-0.31897289055353073,"[-0.68, 0.16]",0.18316721065818248,0.9218261979226439,False
HKR,MCP-4,delta_time4_vs_time1,20,17,-0.29251564940227426,"[-0.66, 0.19]",0.22425657023693268,0.9218261979226439,False
MCV,MCP-4,delta_time4_vs_time1,20,17,0.29297074152927755,"[-0.19, 0.66]",0.22350312567111974,0.9218261979226439,False
MCH,MCP-4,delta_time4_vs_time1,20,17,0.13687953013767995,"[-0.34, 0.56]",0.5763120981486709,0.9512927931217564,False
Trom,MCP-4,delta_time4_vs_time1,20,17,-0.1920342101190529,"[-0.59, 0.29]",0.4309289085673488,0.9218261979226439,False
Neutr,MCP-4,delta_time4_vs_time1,20,17,-0.08511101270709855,"[-0.52, 0.38]",0.7290168452604742,0.9620960730516983,False
Lymfos,MCP-4,delta_time4_vs_time1,20,17,0.2105326168089047,"[-0.27, 0.61]",0.3869586980838461,0.9218261979226439,False
Monos,MCP-4,delta_time4_vs_time1,20,17,0.3366528023996412,"[-0.14, 0.69]",0.1587318719002909,0.9218261979226439,False
Eosin,MCP-4,delta_time4_vs_time1,20,17,0.26568460185356485,"[-0.21, 0.64]",0.2716028741964193,0.9218261979226439,False
Basof,MCP-4,delta_time4_vs_time1,20,17,0.08664552402216426,"[-0.38, 0.52]",0.7243109762393217,0.9620960730516983,False
Lactic acid,MCP-4,delta_time4_vs_time1,20,17,-0.23295403220928332,"[-0.62, 0.25]",0.3371656499003144,0.9218261979226439,False
Leuk,Tie-2,delta_time4_vs_time1,20,17,-0.1338065386054634,"[-0.55, 0.34]",0.5849841721379321,0.9512927931217564,False
Eryt,Tie-2,delta_time4_vs_time1,20,17,0.004034994232554447,"[-0.45, 0.46]",0.9869200299932618,0.9954648188828727,False
Hb,Tie-2,delta_time4_vs_time1,20,17,0.26458825503806765,"[-0.22, 0.64]",0.27366023310667775,0.9218261979226439,False
HKR,Tie-2,delta_time4_vs_time1,20,17,0.021408779806127567,"[-0.44, 0.47]",0.9306772232980408,0.985320842691752,False
MCV,Tie-2,delta_time4_vs_time1,20,17,-0.2957442242458923,"[-0.66, 0.18]",0.21894695642580758,0.9218261979226439,False
MCH,Tie-2,delta_time4_vs_time1,20,17,0.36804586860335053,"[-0.10, 0.70]",0.12105324078631156,0.9218261979226439,False
Trom,Tie-2,delta_time4_vs_time1,20,17,0.16019095729702654,"[-0.32, 0.57]",0.5124009964471907,0.9320215655541493,False
